date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2022-04-28,331.5299987792969,332.05999755859375,327.8299865722656,331.2699890136719,331.2699890136719,3845800,3845800,-0.260009765625,-0.0784272212416262,339.0205030832346,Daily,0.0305490011937408
2022-04-29,330.19000244140625,330.6400146484375,320.5,322.8299865722656,322.8299865722656,5685200,5685200,-7.360015869140625,-2.2290244449320338,338.64804060720456,Daily,0.0042929672198785
2022-05-02,324.1099853515625,324.3699951171875,311.739990234375,318.19000244140625,318.19000244140625,6797200,6797200,-5.91998291015625,-1.8265351817947968,338.0301562762942,Daily,-0.0101415761139413
2022-05-03,319.4200134277344,323.5799865722656,317.6700134277344,318.989990234375,318.989990234375,3874700,3874700,-0.430023193359375,-0.1346262523580613,337.72765185783743,Daily,-0.0076528912093238
2022-05-04,319.1000061035156,327.2799987792969,318.0,326.79998779296875,326.79998779296875,4269600,4269600,7.699981689453125,2.413030881282798,337.4778627115618,Daily,0.0166432583069613
2022-05-05,325.8500061035156,325.8500061035156,315.1600036621094,318.67999267578125,318.67999267578125,5257600,5257600,-7.170013427734375,-2.2004030361922453,337.0918263883684,Daily,-0.0086172637301564
2022-05-06,317.989990234375,320.3699951171875,314.19000244140625,318.8800048828125,318.8800048828125,4198800,4198800,0.8900146484375,0.2798876303563874,336.759594795495,Daily,-0.0079950450353802
2022-05-09,315.3500061035156,316.9200134277344,311.55999755859375,312.9599914550781,312.9599914550781,4874400,4874400,-2.3900146484375,-0.7578926913522757,336.3095321528577,Daily,-0.0264116361161781
2022-05-10,315.9599914550781,318.1099853515625,310.239990234375,312.5299987792969,312.5299987792969,4798400,4798400,-3.42999267578125,-1.0855781644964728,335.8798681272057,Daily,-0.0277493018789789
2022-05-11,313.1700134277344,317.54998779296875,311.010009765625,311.5400085449219,311.5400085449219,4250700,4250700,-1.6300048828125,-0.5204856189683155,335.50832854082694,Daily,-0.0308290660624607
2022-05-12,307.95001220703125,309.07000732421875,302.54998779296875,308.05999755859375,308.05999755859375,5679800,5679800,0.1099853515625,0.0357153262551449,334.8837440980354,Daily,-0.0416550447657585
2022-05-13,311.25,312.4700012207031,307.8999938964844,310.3599853515625,310.3599853515625,3767500,3767500,-0.8900146484375,-0.2859484814257028,334.5360762564665,Daily,-0.0345000044620504
2022-05-16,310.2799987792969,311.95001220703125,307.1300048828125,309.2900085449219,309.2900085449219,3697600,3697600,-0.989990234375,-0.3190635033743129,334.1935234771847,Daily,-0.0378285991610964
2022-05-17,315.2099914550781,315.44000244140625,312.1000061035156,314.6000061035156,314.6000061035156,4154200,4154200,-0.6099853515625,-0.1935171371778776,333.88903476070107,Daily,-0.0213097086432955
2022-05-18,312.94000244140625,314.1700134277344,305.57000732421875,306.6400146484375,306.6400146484375,4417900,4417900,-6.29998779296875,-2.0131615465646124,333.49205644674635,Daily,-0.0460724747120411
2022-05-19,303.92999267578125,306.30999755859375,301.2099914550781,304.1499938964844,304.1499938964844,4730100,4730100,0.220001220703125,0.0723854920556696,332.9990526700359,Daily,-0.053818689231857
2022-05-20,307.04998779296875,307.4599914550781,298.1099853515625,304.04998779296875,304.04998779296875,5517600,5517600,-3.0,-0.9770396089456214,332.4313022673338,Daily,-0.0541297985792451
2022-05-23,307.3800048828125,312.44000244140625,306.6199951171875,310.20001220703125,310.20001220703125,4142100,4142100,2.82000732421875,0.9174335608765012,332.1114441327752,Daily,-0.034997665493179
2022-05-24,309.3900146484375,310.30999755859375,303.75,309.1700134277344,309.1700134277344,3657600,3657600,-0.220001220703125,-0.0711080546517037,331.81168309509115,Daily,-0.0382018924030648
2022-05-25,308.5899963378906,310.989990234375,305.9200134277344,308.6400146484375,308.6400146484375,3704800,3704800,0.050018310546875,0.0162086623482465,331.5249967999183,Daily,-0.0398506675132537
2022-05-26,311.2699890136719,314.3900146484375,310.9800109863281,312.5,312.5,4472000,4472000,1.230010986328125,0.3951588748487087,331.24831743923806,Daily,-0.027842625189471
2022-05-27,314.7300109863281,319.239990234375,314.1499938964844,319.1099853515625,319.1099853515625,4280100,4280100,4.379974365234375,1.391660856080433,331.0583685254714,Daily,-0.0072795979673556
2022-05-31,318.9800109863281,318.9800109863281,314.79998779296875,315.9800109863281,315.9800109863281,5675800,5675800,-3.0,-0.9404978044622938,330.7979962599327,Daily,-0.0170166464861732
2022-06-01,316.0,316.7900085449219,309.6099853515625,312.2099914550781,312.2099914550781,3795700,3795700,-3.790008544921875,-1.199369792696796,330.5848500525717,Daily,-0.0287448138157233
2022-06-02,312.6499938964844,315.0899963378906,308.6099853515625,314.95001220703125,314.95001220703125,3119300,3119300,2.300018310546875,0.7356527604182173,330.41357310670014,Daily,-0.020220873396059
2022-06-03,312.5,313.79998779296875,310.3999938964844,310.94000244140625,310.94000244140625,2587500,2587500,-1.55999755859375,-0.4991992187499999,330.26467572572506,Daily,-0.0326956272095456
2022-06-06,313.3800048828125,315.7799987792969,311.4800109863281,312.1499938964844,312.1499938964844,2980900,2980900,-1.230010986328125,-0.3924982344639645,330.10899025592977,Daily,-0.0289314604367074
2022-06-07,310.5799865722656,313.7900085449219,309.3900146484375,313.6499938964844,313.6499938964844,2550700,2550700,3.07000732421875,0.9884755801882368,329.9713656014709,Daily,-0.024265105037617
2022-06-08,312.1600036621094,312.79998779296875,307.92999267578125,308.739990234375,308.739990234375,2877400,2877400,-3.420013427734375,-1.0955962928025502,329.7974664538154,Daily,-0.0395396531031092
2022-06-09,308.1000061035156,308.3800048828125,300.57000732421875,300.79998779296875,300.79998779296875,3217400,3217400,-7.300018310546875,-2.369366493324317,329.54370757200246,Daily,-0.0642402352772746
2022-06-10,296.0799865722656,298.0,291.6099853515625,291.7099914550781,291.7099914550781,5882600,5882600,-4.3699951171875,-1.4759508630688536,328.92929303036755,Daily,-0.092518337603294
2022-06-13,285.42999267578125,287.42999267578125,280.1000061035156,281.55999755859375,281.55999755859375,7109100,7109100,-3.8699951171875,-1.355847393929415,327.99589587081147,Daily,-0.1240939901496913
2022-06-14,282.0899963378906,283.9599914550781,276.1000061035156,277.6400146484375,277.6400146484375,5838100,5838100,-4.449981689453125,-1.5775042529770842,327.1949355180984,Daily,-0.1362886790944582
2022-06-15,281.1600036621094,282.5,273.8699951171875,278.92999267578125,278.92999267578125,5821200,5821200,-2.230010986328125,-0.79314659172081,326.4091786272855,Daily,-0.1322756818060557
2022-06-16,273.3900146484375,273.3999938964844,266.8800048828125,268.55999755859375,268.55999755859375,7199200,7199200,-4.83001708984375,-1.7667130586517032,325.29941977011043,Daily,-0.1645357369418093
2022-06-17,268.3900146484375,270.5,265.67999267578125,268.0799865722656,268.0799865722656,11562000,11562000,-0.310028076171875,-0.1155140129106438,323.55867650049345,Daily,-0.166029004846926
2022-06-21,273.8500061035156,273.9800109863281,270.3399963378906,271.7699890136719,271.7699890136719,4906700,4906700,-2.08001708984375,-0.7595461177596253,322.90181231062365,Daily,-0.1545497629701838
2022-06-22,267.3800048828125,273.3999938964844,267.3800048828125,269.7900085449219,269.7900085449219,4220700,4220700,2.410003662109375,0.9013402715605578,322.3300793448201,Daily,-0.1607092913371474
2022-06-23,269.8500061035156,270.7099914550781,263.67999267578125,267.5199890136719,267.5199890136719,4727400,4727400,-2.33001708984375,-0.8634489668864211,321.66960974456595,Daily,-0.167771103267607
2022-06-24,268.9700012207031,279.6700134277344,268.57000732421875,278.2799987792969,278.2799987792969,6451900,6451900,9.30999755859375,3.461351643804485,320.9255958673359,Daily,-0.1342977501582128
2022-06-27,280.5299987792969,282.0299987792969,277.6099853515625,278.3999938964844,278.3999938964844,4134800,4134800,-2.1300048828125,-0.7592788265358572,320.5005213355403,Daily,-0.1339244569162446
2022-06-28,280.510009765625,282.45001220703125,273.67999267578125,273.8599853515625,273.8599853515625,3868000,3868000,-6.6500244140625,-2.370690593044721,320.0852493054056,Daily,-0.1480479858399201
2022-06-29,274.95001220703125,275.94000244140625,272.9700012207031,273.489990234375,273.489990234375,2995900,2995900,-1.46002197265625,-0.5310136053228781,319.7505463277247,Daily,-0.1491990049817368
2022-06-30,270.510009765625,274.9200134277344,268.67999267578125,273.0199890136719,273.0199890136719,4623500,4623500,2.509979248046875,0.9278692682099152,319.2220530033075,Daily,-0.1506611334709416
2022-07-01,272.5,278.3999938964844,271.6300048828125,277.5,277.5,3667300,3667300,5.0,1.834862385321101,318.84292593328337,Daily,-0.1367242511682502
2022-07-05,274.20001220703125,275.8599853515625,271.3900146484375,275.69000244140625,275.69000244140625,3676900,3676900,1.489990234375,0.5433953931592103,318.45611112492264,Daily,-0.1423549790881733
2022-07-06,274.8399963378906,277.510009765625,272.8699951171875,275.6499938964844,275.6499938964844,3033900,3033900,0.80999755859375,0.2947160418376414,318.14929506797205,Daily,-0.1424794418145772
2022-07-07,277.5,279.5899963378906,277.1000061035156,279.2799987792969,279.2799987792969,3949700,3949700,1.779998779296875,0.6414410015484234,317.7867634907042,Daily,-0.1311868465588191
2022-07-08,279.7900085449219,282.6099853515625,279.25,280.8299865722656,280.8299865722656,2983400,2983400,1.03997802734375,0.3716994873234637,317.53273283614715,Daily,-0.1263649839546564
2022-07-11,279.3800048828125,281.4599914550781,277.8699951171875,278.510009765625,278.510009765625,2864400,2864400,-0.8699951171875,-0.3114020695763193,317.2814869232767,Daily,-0.1335822081529446
2022-07-12,277.57000732421875,282.17999267578125,276.6499938964844,277.2799987792969,277.2799987792969,3033000,3033000,-0.290008544921875,-0.1044812253735783,317.0150423674968,Daily,-0.1374086537576065
2022-07-13,275.3699951171875,280.0899963378906,274.45001220703125,277.4700012207031,277.4700012207031,4197400,4197400,2.100006103515625,0.7626125361341342,316.63938161725514,Daily,-0.1368175744787423
2022-07-14,273.0,275.3500061035156,271.20001220703125,274.4100036621094,274.4100036621094,3888500,3888500,1.410003662109375,0.516484857915522,316.26563383586347,Daily,-0.1463369318979075
2022-07-15,277.5299987792969,280.0,276.05999755859375,278.4800109863281,278.4800109863281,4547400,4547400,0.95001220703125,0.3423097363203385,315.88228000197796,Daily,-0.1336755314634367
2022-07-18,281.5,281.5,275.2099914550781,276.260009765625,276.260009765625,3273800,3273800,-5.239990234375,-1.861453013987567,315.60727136206,Daily,-0.1405817412515805
2022-07-19,279.0,284.0799865722656,278.1700134277344,283.54998779296875,283.54998779296875,3590200,3590200,4.54998779296875,1.6308199974798387,315.34367503839775,Daily,-0.1179033223668158
2022-07-20,284.6400146484375,286.44000244140625,283.8999938964844,286.0400085449219,286.0400085449219,3877200,3877200,1.399993896484375,0.491847183964463,315.09316624037683,Daily,-0.1101571078469999
2022-07-21,287.0,287.239990234375,282.0899963378906,286.8500061035156,286.8500061035156,3699000,3699000,-0.149993896484375,-0.0522626817018728,314.8575258635358,Daily,-0.1076372835264705
2022-07-22,288.1000061035156,289.3999938964844,283.6199951171875,285.92999267578125,285.92999267578125,2876100,2876100,-2.170013427734375,-0.7532153355646509,314.6825365539577,Daily,-0.1104993566102998
2022-07-25,287.2099914550781,289.07000732421875,285.1499938964844,287.989990234375,287.989990234375,3136300,3136300,0.779998779296875,0.2715778707228132,314.50136260483544,Daily,-0.1040909027905283
2022-07-26,287.7900085449219,288.7099914550781,284.6499938964844,285.30999755859375,285.30999755859375,2512200,2512200,-2.480010986328125,-0.8617432546971184,314.35172332809344,Daily,-0.112428101651965
2022-07-27,287.6700134277344,291.55999755859375,285.70001220703125,290.29998779296875,290.29998779296875,3613200,3613200,2.629974365234375,0.9142330595729788,314.1616420921139,Daily,-0.0969047230709084
2022-07-28,291.17999267578125,294.0299987792969,286.7699890136719,293.8999938964844,293.8999938964844,3986900,3986900,2.720001220703125,0.9341305340754478,313.9748786010043,Daily,-0.0857054511256424
2022-07-29,297.4200134277344,302.3999938964844,295.42999267578125,300.6000061035156,300.6000061035156,6976200,6976200,3.17999267578125,1.0691925668122226,313.7681779691499,Daily,-0.0648623590348072
2022-08-01,299.70001220703125,299.70001220703125,294.8299865722656,295.8599853515625,295.8599853515625,4192700,4192700,-3.84002685546875,-1.2812901898769622,313.6239938500942,Daily,-0.079608106653259
2022-08-02,294.8699951171875,295.5299987792969,291.9200134277344,292.1700134277344,292.1700134277344,3166500,3166500,-2.699981689453125,-0.915651552942881,313.49382605824684,Daily,-0.0910872535927576
2022-08-03,295.04998779296875,295.8800048828125,291.1000061035156,294.9599914550781,294.9599914550781,4061400,4061400,-0.089996337890625,-0.0305020646039727,313.33555311761216,Daily,-0.0824079009052646
2022-08-04,294.7300109863281,295.9800109863281,292.6199951171875,292.9100036621094,292.9100036621094,3946200,3946200,-1.82000732421875,-0.6175167971961891,313.18308881388265,Daily,-0.0887852153091242
2022-08-05,291.8699951171875,294.1000061035156,290.42999267578125,292.07000732421875,292.07000732421875,3395400,3395400,0.20001220703125,0.0685278412914434,313.04286311184217,Daily,-0.0913983629401457
2022-08-08,294.8699951171875,299.3299865722656,292.2699890136719,292.3399963378906,292.3399963378906,3965600,3965600,-2.529998779296875,-0.8580048228682613,312.900391632728,Daily,-0.090558453145717
2022-08-09,293.3500061035156,297.57000732421875,291.92999267578125,292.7699890136719,292.7699890136719,3872100,3872100,-0.58001708984375,-0.1977218604996643,312.75921478844185,Daily,-0.0892207873829162
2022-08-10,296.4800109863281,296.92999267578125,294.1000061035156,295.1099853515625,295.1099853515625,3705700,3705700,-1.370025634765625,-0.4620971343760515,312.6352748560107,Daily,-0.0819412843528042
2022-08-11,298.0,299.05999755859375,296.1199951171875,296.4700012207031,296.4700012207031,3144800,3144800,-1.529998779296875,-0.5134224091600251,312.54252173808044,Daily,-0.0777104060902621
2022-08-12,297.8999938964844,301.69000244140625,297.0,301.54998779296875,301.54998779296875,3231300,3231300,3.649993896484375,1.22524134651466,312.46596253332956,Daily,-0.0619070575777294
2022-08-15,298.6400146484375,303.760009765625,297.3999938964844,302.82000732421875,302.82000732421875,2927200,2927200,4.17999267578125,1.3996760215478778,312.4043152521693,Daily,-0.0579561492466634
2022-08-16,304.989990234375,308.1499938964844,303.760009765625,306.6499938964844,306.6499938964844,3342600,3342600,1.660003662109375,0.5442813584910494,312.36526906342647,Daily,-0.0460414302333728
2022-08-17,305.2200012207031,306.8900146484375,302.739990234375,304.260009765625,304.260009765625,2962600,2962600,-0.959991455078125,-0.314524425410758,312.3224531107706,Daily,-0.053476440468557
2022-08-18,304.44000244140625,304.57000732421875,301.54998779296875,304.2699890136719,304.2699890136719,2783100,2783100,-0.170013427734375,-0.0558446414304889,312.2766257660028,Daily,-0.0534453959898888
2022-08-19,302.95001220703125,303.2200012207031,296.80999755859375,297.2799987792969,297.2799987792969,4613100,4613100,-5.670013427734375,-1.871600329845697,312.1646344395651,Daily,-0.0751905817697327
2022-08-22,294.0,294.4700012207031,287.8599853515625,288.69000244140625,288.69000244140625,4713900,4713900,-5.30999755859375,-1.8061216185693028,311.9766732928329,Daily,-0.1019132322960553
2022-08-23,288.8500061035156,291.6400146484375,288.1499938964844,289.6499938964844,289.6499938964844,2592100,2592100,0.79998779296875,0.276956128116562,311.8722071062967,Daily,-0.0989267914230656
2022-08-24,290.0,294.0,289.4599914550781,293.5199890136719,293.5199890136719,3266100,3266100,3.519989013671875,1.2137893150592671,311.7568101304538,Daily,-0.0868876096833709
2022-08-25,293.7099914550781,298.4800109863281,292.8299865722656,298.1300048828125,298.1300048828125,3463700,3463700,4.420013427734375,1.5048903872275654,311.66175417677886,Daily,-0.0725462947227993
2022-08-26,299.4100036621094,299.6300048828125,289.6499938964844,289.9599914550781,289.9599914550781,5277200,5277200,-9.45001220703125,-3.1562112459327816,311.487252742075,Daily,-0.097962418902233
2022-08-29,288.3999938964844,289.8299865722656,285.75,287.45001220703125,287.45001220703125,3098300,3098300,-0.949981689453125,-0.3293972640630855,311.3566914950093,Daily,-0.1057707223793855
2022-08-30,288.7200012207031,289.32000732421875,284.7699890136719,285.4200134277344,285.4200134277344,3213700,3213700,-3.29998779296875,-1.14297166078431,311.2161359427843,Daily,-0.112085852888665
2022-08-31,287.25,288.010009765625,280.44000244140625,280.79998779296875,280.79998779296875,4999600,4999600,-6.45001220703125,-2.245435059018712,310.9707771539377,Daily,-0.1264583072651485
2022-09-01,279.95001220703125,282.67999267578125,277.30999755859375,282.42999267578125,282.42999267578125,3765000,3765000,2.47998046875,0.885865461908243,310.7739586513868,Daily,-0.1213875192081778
2022-09-02,284.8399963378906,285.4200134277344,276.3699951171875,277.6700134277344,277.6700134277344,3793600,3793600,-7.16998291015625,-2.5171966726368296,310.5717815101522,Daily,-0.1361953557839661
2022-09-06,278.010009765625,279.489990234375,275.3599853515625,276.5899963378906,276.5899963378906,4362900,4362900,-1.420013427734375,-0.5107778057817093,310.3225731548693,Daily,-0.1395551848361678
2022-09-07,275.739990234375,281.739990234375,275.4200134277344,281.0400085449219,281.0400085449219,3509900,3509900,5.300018310546875,1.922107238069435,310.1382043292526,Daily,-0.1257116258439683
2022-09-08,278.5799865722656,283.3999938964844,277.2900085449219,283.3399963378906,283.3399963378906,3542300,3542300,4.760009765625,1.7086689622587872,309.96597297920084,Daily,-0.1185565855402602
2022-09-09,284.5400085449219,287.0199890136719,284.1300048828125,285.7699890136719,285.7699890136719,3125100,3125100,1.22998046875,0.4322697799300222,309.83828198224177,Daily,-0.1109971125786721
2022-09-12,286.70001220703125,289.239990234375,286.0299987792969,288.510009765625,288.510009765625,3407900,3407900,1.80999755859375,0.6313210608748485,309.7135699394376,Daily,-0.1024731721590077
2022-09-13,283.989990234375,285.1400146484375,277.5,278.2900085449219,278.2900085449219,4582700,4582700,-5.699981689453125,-2.0071065479276116,309.4902347069097,Daily,-0.134266610742301
2022-09-14,279.0,280.2099914550781,275.6400146484375,278.4200134277344,278.4200134277344,3718400,3718400,-0.579986572265625,-0.2078804918514785,309.29790054270046,Daily,-0.1338621780844208
2022-09-15,278.69000244140625,281.2699890136719,276.3599853515625,276.70001220703125,276.70001220703125,3274500,3274500,-1.989990234375,-0.714051532865227,309.13057492995415,Daily,-0.1392129360728677
2022-09-16,275.3500061035156,276.3800048828125,273.260009765625,274.80999755859375,274.80999755859375,7288900,7288900,-0.540008544921875,-0.1961171356280497,308.7256192072034,Daily,-0.1450925894455987
2022-09-19,272.7900085449219,279.1300048828125,272.7200012207031,278.95001220703125,278.95001220703125,3291500,3291500,6.160003662109375,2.2581485645193538,308.55708711588846,Daily,-0.1322134029742319
2022-09-20,277.1700134277344,278.0400085449219,274.6099853515625,277.1300048828125,277.1300048828125,3275600,3275600,-0.040008544921875,-0.014434658506919,308.38934942693334,Daily,-0.1378752703100669
2022-09-21,278.8999938964844,278.9200134277344,270.7200012207031,270.739990234375,270.739990234375,3941800,3941800,-8.160003662109375,-2.9257812264915346,308.1701531841674,Daily,-0.1577539898800696
2022-09-22,271.0299987792969,271.5,268.2699890136719,268.510009765625,268.510009765625,4120900,4120900,-2.519989013671875,-0.9297823211532882,307.91763135867,Daily,-0.1646912441468816
2022-09-23,266.010009765625,268.1400146484375,264.239990234375,267.7699890136719,267.7699890136719,5175100,5175100,1.759979248046875,0.6616214365758455,307.5831329978217,Daily,-0.1669933773677585
2022-09-26,265.82000732421875,267.8399963378906,263.3699951171875,264.32000732421875,264.32000732421875,4929300,4929300,-1.5,-0.5642916103641743,307.25771642924366,Daily,-0.1777259378233207
2022-09-27,266.989990234375,267.92999267578125,261.54998779296875,265.4700012207031,265.4700012207031,5767700,5767700,-1.519989013671875,-0.5693056179138271,306.88151518676165,Daily,-0.1741484176714666
2022-09-28,265.6499938964844,273.6000061035156,264.9100036621094,271.7799987792969,271.7799987792969,5941800,5941800,6.1300048828125,2.3075494160188743,306.54734795069066,Daily,-0.1545186235542719
2022-09-29,269.8900146484375,272.1700134277344,265.5899963378906,269.5799865722656,269.5799865722656,5210700,5210700,-0.310028076171875,-0.1148720068712886,306.25148318580756,Daily,-0.1613626494478355
2022-09-30,269.2099914550781,272.94000244140625,266.6000061035156,267.0199890136719,267.0199890136719,6057500,6057500,-2.19000244140625,-0.8134922591725895,305.91099488002396,Daily,-0.1693265550673038
